transaction_id,machine_id,location_city,location_type,refill_date,refill_time,product_id,product_name,product_category,unit_price,quantity_refilled,quantity_sold,current_stock,revenue_generated,refill_person_id,refill_person_name,machine_status,temperature_C,payment_method,avg_customer_rating,downtime_minutes,power_consumption_kwh,network_latency_ms,maintenance_flag,refill_datetime
VMX-18923,VM-138,Hyderabad,Hospital,10-07-2025,05:45:00,P-103,Oreo Pack,Snacks,104.29,150.0,143.0,7.0,14913.47,RP-005,Anita,Low Power,23.6,UPI,3.7,98.0,1.13,329.0,0.0,2025-07-10 05:45:00
VMX-18924,VM-209,Bangalore,Mall,28-05-2025,23:32:00,P-105,Dettol Wipe,Hygiene,136.85,199.0,195.0,4.0,26685.75,RP-012,Rahul,Working,24.5,Cash,3.6,45.0,3.74,215.0,1.0,2025-05-28 23:32:00
VMX-18925,VM-244,Chennai,Mall,14-07-2025,09:57:00,P-101,Pepsi Can,Drinks,138.01,25.0,24.0,1.0,3312.24,RP-009,Ravi,Low Power,11.7,UPI,3.4,25.0,1.5,239.0,0.0,2025-07-14 09:57:00
VMX-18926,VM-208,Delhi,Office,10-08-2025,08:51:00,P-103,Oreo Pack,Snacks,128.8,106.0,89.0,17.0,11463.2,RP-014,Rajesh,Maintenance,17.4,Cash,3.9,57.0,2.52,216.0,0.0,2025-08-10 08:51:00
VMX-18927,VM-082,Mumbai,Hospital,19-08-2025,17:19:00,P-107,Colgate Mini,Hygiene,15.02,39.0,32.0,7.0,480.64,RP-006,Rahul,Working,24.3,Card,3.5,26.0,2.85,166.0,1.0,2025-08-19 17:19:00
VMX-18928,VM-108,Mumbai,Mall,26-06-2025,06:18:00,P-109,Doritos,Snacks,91.04,132.0,118.0,14.0,10742.72,RP-019,Anita,Maintenance,12.6,Cash,2.1,55.0,4.67,369.0,0.0,2025-06-26 06:18:00
VMX-18929,VM-120,Kolkata,Office,22-01-2025,21:21:00,P-100,Lays Classic,Snacks,93.6,121.0,0.0,0.0,11325.6,RP-020,Mahesh,Low Power,24.1,Cash,4.1,78.0,2.02,275.0,0.0,2025-01-22 21:21:00
VMX-18930,VM-055,Mumbai,College,07-08-2025,04:31:00,P-103,Oreo Pack,Snacks,21.11,36.0,24.0,12.0,506.64,RP-019,Rahul,Working,17.7,Cash,4.8,78.0,2.13,260.0,0.0,2025-08-07 04:31:00
VMX-18931,VM-172,Kolkata,College,24-08-2025,09:03:00,P-106,Snickers Bar,Snacks,41.5,59.0,56.0,3.0,2324.0,RP-012,Mahesh,Working,17.9,Card,3.4,120.0,2.98,316.0,1.0,2025-08-24 09:03:00
VMX-18932,VM-014,Bangalore,Metro Station,09-09-2025,06:19:00,P-106,Snickers Bar,Snacks,22.12,164.0,145.0,19.0,3207.4,RP-019,Amit,Working,10.6,Card,2.7,94.0,3.07,130.0,0.0,2025-09-09 06:19:00
VMX-18933,VM-265,Mumbai,Office,11-04-2025,20:44:00,P-107,Colgate Mini,Hygiene,38.26,63.0,61.0,2.0,2333.86,RP-019,Suresh,Working,15.8,UPI,3.0,114.0,1.71,103.0,0.0,2025-04-11 20:44:00
VMX-18934,VM-096,Kolkata,College,20-05-2025,16:41:00,P-105,Dettol Wipe,Hygiene,26.14,127.0,112.0,15.0,2927.68,RP-016,Fatima,Low Power,13.3,Card,4.7,63.0,4.03,286.0,1.0,2025-05-20 16:41:00
VMX-18935,VM-199,Delhi,Hospital,23-05-2025,01:20:00,P-104,Red Bull,Drinks,106.54,140.0,138.0,2.0,14702.52,RP-004,Rahul,Low Power,23.3,UPI,2.8,10.0,1.35,55.0,1.0,2025-05-23 01:20:00
VMX-18936,VM-134,Mumbai,Metro Station,23-08-2025,11:44:00,P-102,Bisleri Water,Drinks,108.17,72.0,60.0,12.0,6490.2,RP-018,Deepa,Working,22.5,UPI,2.4,44.0,3.17,87.0,0.0,2025-08-23 11:44:00
VMX-18937,VM-224,Chennai,Office,16-01-2025,01:11:00,P-107,Colgate Mini,Hygiene,147.5,99.0,84.0,15.0,12390.0,RP-005,Suresh,Working,23.5,Card,2.1,32.0,4.81,286.0,0.0,2025-01-16 01:11:00
VMX-18938,VM-182,Mumbai,College,05-10-2025,02:20:00,P-107,Colgate Mini,Hygiene,74.61,164.0,148.0,16.0,11042.28,RP-013,Mahesh,Working,22.6,Cash,2.8,77.0,2.33,208.0,1.0,2025-10-05 02:20:00
VMX-18939,VM-242,Chennai,Metro Station,15-08-2025,00:23:00,P-100,Lays Classic,Snacks,72.79,38.0,36.0,2.0,2620.44,RP-020,Ravi,Maintenance,20.2,Cash,4.1,50.0,4.35,470.0,0.0,2025-08-15 00:23:00
VMX-18940,VM-219,Delhi,Mall,17-06-2025,00:38:00,P-108,Sprite Bottle,Drinks,104.91,33.0,28.0,5.0,2937.48,RP-019,Ravi,Maintenance,17.1,UPI,5.0,40.0,2.39,135.0,0.0,2025-06-17 00:38:00
VMX-18941,VM-113,Pune,College,16-07-2025,13:11:00,P-107,Colgate Mini,Hygiene,141.16,182.0,172.0,10.0,24279.52,RP-011,Amit,Working,22.9,Cash,3.6,29.0,4.82,402.0,0.0,2025-07-16 13:11:00
VMX-18942,VM-169,Hyderabad,College,29-07-2025,03:46:00,P-102,Bisleri Water,Drinks,116.89,141.0,123.0,18.0,14377.47,RP-011,Amit,Working,17.2,Card,2.0,51.0,4.6,241.0,1.0,2025-07-29 03:46:00
VMX-18943,VM-270,Chennai,College,17-04-2025,01:20:00,P-102,Bisleri Water,Drinks,54.37,44.0,25.0,19.0,1359.25,RP-017,Deepa,Maintenance,23.8,Cash,2.8,59.0,1.8,318.0,1.0,2025-04-17 01:20:00
VMX-18944,VM-168,Bangalore,Office,26-05-2025,22:33:00,P-106,Snickers Bar,Snacks,110.78,110.0,91.0,19.0,10080.98,RP-020,Ravi,Low Power,14.6,UPI,3.6,113.0,3.3,376.0,1.0,2025-05-26 22:33:00
VMX-18945,VM-010,Bangalore,Office,01-01-2025,15:21:00,P-105,Dettol Wipe,Hygiene,85.14,111.0,105.0,6.0,8939.7,RP-017,Deepa,Low Power,23.0,Cash,4.2,19.0,3.61,318.0,0.0,2025-01-01 15:21:00
VMX-18946,VM-180,Bangalore,Mall,05-09-2025,06:11:00,P-107,Colgate Mini,Hygiene,147.83,136.0,126.0,10.0,18626.58,RP-009,Amit,Maintenance,19.4,UPI,4.6,71.0,3.6,110.0,1.0,2025-09-05 06:11:00
VMX-18947,VM-055,Bangalore,Mall,11-08-2025,22:56:00,P-105,Dettol Wipe,Hygiene,59.98,25.0,17.0,8.0,1019.66,RP-004,Mahesh,Working,23.5,Cash,3.7,86.0,1.2,403.0,1.0,2025-08-11 22:56:00
VMX-18948,VM-272,Chennai,Office,19-04-2025,01:31:00,P-104,Red Bull,Drinks,87.37,72.0,52.0,20.0,4543.24,RP-001,Ravi,Working,20.4,Cash,4.5,40.0,3.71,326.0,0.0,2025-04-19 01:31:00
VMX-18949,VM-001,Hyderabad,Metro Station,10-04-2025,07:14:00,P-108,Sprite Bottle,Drinks,51.18,86.0,67.0,19.0,3429.06,RP-011,Amit,Low Power,21.6,Card,2.6,52.0,2.66,374.0,0.0,2025-04-10 07:14:00
VMX-18950,VM-277,Bangalore,College,14-07-2025,08:20:00,P-105,Dettol Wipe,Hygiene,109.72,74.0,68.0,6.0,7460.96,RP-017,Rajesh,Maintenance,15.8,Card,4.9,66.0,1.79,196.0,0.0,2025-07-14 08:20:00
VMX-18951,VM-106,Hyderabad,College,14-06-2025,04:09:00,P-109,Doritos,Snacks,108.59,160.0,154.0,6.0,16722.86,RP-016,Ravi,Working,23.2,Card,4.2,84.0,3.43,326.0,0.0,2025-06-14 04:09:00
VMX-18952,VM-275,Pune,Office,20-07-2025,16:56:00,P-103,Oreo Pack,Snacks,125.27,166.0,157.0,9.0,19667.39,RP-019,Deepa,Low Power,19.1,Card,4.9,39.0,3.86,344.0,0.0,2025-07-20 16:56:00
VMX-18953,VM-016,Delhi,Metro Station,04-04-2025,00:49:00,P-108,Sprite Bottle,Drinks,24.53,60.0,50.0,10.0,1226.5,RP-004,Mahesh,Maintenance,17.9,UPI,3.1,39.0,1.85,184.0,0.0,2025-04-04 00:49:00
VMX-18954,VM-244,Mumbai,Hospital,16-01-2025,23:54:00,P-102,Bisleri Water,Drinks,86.59,194.0,183.0,11.0,15845.97,RP-019,Anita,Working,22.6,Card,2.4,1.0,2.32,415.0,1.0,2025-01-16 23:54:00
VMX-18955,VM-278,Chennai,Hospital,04-02-2025,08:07:00,P-101,Pepsi Can,Drinks,124.52,167.0,148.0,19.0,18428.96,RP-019,Kiran,Working,19.0,UPI,3.9,35.0,2.05,149.0,0.0,2025-02-04 08:07:00
VMX-18956,VM-199,Pune,Hospital,06-03-2025,23:47:00,P-101,Pepsi Can,Drinks,78.93,134.0,121.0,13.0,9550.53,RP-008,Amit,Working,18.4,Cash,3.8,79.0,1.77,80.0,0.0,2025-03-06 23:47:00
VMX-18957,VM-078,Pune,Hospital,24-08-2025,01:17:00,P-102,Bisleri Water,Drinks,129.01,170.0,150.0,20.0,19351.5,RP-009,Deepa,Working,20.4,Card,4.6,98.0,3.73,431.0,0.0,2025-08-24 01:17:00
VMX-18958,VM-020,Hyderabad,Metro Station,19-05-2025,03:42:00,P-106,Snickers Bar,Snacks,24.92,82.0,69.0,13.0,1719.48,RP-001,Amit,Maintenance,19.0,Card,3.9,87.0,3.25,142.0,1.0,2025-05-19 03:42:00
VMX-18959,VM-060,Kolkata,College,29-09-2025,18:06:00,P-107,Colgate Mini,Hygiene,113.68,197.0,197.0,0.0,22394.96,RP-014,Amit,Maintenance,12.1,Card,4.4,12.0,2.29,99.0,0.0,2025-09-29 18:06:00
VMX-18960,VM-030,Bangalore,College,24-04-2025,17:15:00,P-103,Oreo Pack,Snacks,123.99,189.0,188.0,1.0,23310.12,RP-018,Anita,Low Power,13.0,Cash,3.2,37.0,4.75,381.0,0.0,2025-04-24 17:15:00
VMX-18961,VM-083,Mumbai,Metro Station,22-09-2025,05:07:00,P-101,Pepsi Can,Drinks,66.9,95.0,86.0,9.0,5753.4,RP-018,Deepa,Low Power,11.5,Cash,4.5,96.0,2.93,219.0,1.0,2025-09-22 05:07:00
VMX-18962,VM-108,Kolkata,Hospital,17-01-2025,00:41:00,P-105,Dettol Wipe,Hygiene,106.71,74.0,60.0,14.0,6402.6,RP-006,Amit,Maintenance,17.0,UPI,2.7,25.0,2.21,59.0,0.0,2025-01-17 00:41:00
VMX-18963,VM-092,Bangalore,Mall,26-02-2025,20:35:00,P-104,Red Bull,Drinks,90.9,22.0,14.0,8.0,1272.6,RP-004,Suresh,Working,16.2,Cash,4.2,104.0,3.35,132.0,0.0,2025-02-26 20:35:00
VMX-18964,VM-058,Kolkata,Office,14-01-2025,01:01:00,P-100,Lays Classic,Snacks,127.06,45.0,26.0,19.0,3303.56,RP-003,Fatima,Working,15.2,Cash,3.4,95.0,1.13,346.0,1.0,2025-01-14 01:01:00
VMX-18965,VM-123,Bangalore,College,16-01-2025,20:22:00,P-107,Colgate Mini,Hygiene,26.65,52.0,48.0,4.0,1279.2,RP-003,Deepa,Working,18.1,Card,4.4,66.0,2.54,453.0,1.0,2025-01-16 20:22:00
VMX-18966,VM-085,Bangalore,Mall,15-07-2025,22:02:00,P-103,Oreo Pack,Snacks,79.75,113.0,104.0,9.0,8294.0,RP-011,Suresh,Working,17.6,Card,3.4,19.0,1.28,148.0,1.0,2025-07-15 22:02:00
VMX-18967,VM-252,Chennai,Metro Station,04-08-2025,11:34:00,P-107,Colgate Mini,Hygiene,124.68,87.0,71.0,16.0,8852.28,RP-011,Rajesh,Low Power,16.2,Card,3.1,109.0,2.79,344.0,1.0,2025-08-04 11:34:00
VMX-18968,VM-283,Pune,Hospital,26-01-2025,09:43:00,P-106,Snickers Bar,Snacks,139.46,50.0,49.0,1.0,6833.54,RP-017,Fatima,Working,24.8,Cash,2.7,89.0,2.83,176.0,0.0,2025-01-26 09:43:00
VMX-18969,VM-229,Delhi,Hospital,04-03-2025,08:12:00,P-109,Doritos,Snacks,22.63,67.0,64.0,3.0,1448.32,RP-006,Rahul,Working,21.6,Cash,4.1,21.0,4.57,408.0,0.0,2025-03-04 08:12:00
VMX-18970,VM-009,Mumbai,Metro Station,10-02-2025,17:35:00,P-100,Lays Classic,Snacks,18.38,20.0,13.0,7.0,238.94,RP-004,Amit,Low Power,20.1,Cash,3.5,48.0,1.03,336.0,1.0,2025-02-10 17:35:00
VMX-18971,VM-121,Bangalore,Metro Station,18-03-2025,18:14:00,P-107,Colgate Mini,Hygiene,29.5,64.0,57.0,7.0,1681.5,RP-006,Kiran,Low Power,13.7,Cash,4.1,108.0,2.72,376.0,0.0,2025-03-18 18:14:00
VMX-18972,VM-208,Kolkata,Hospital,19-04-2025,15:26:00,P-108,Sprite Bottle,Drinks,72.73,107.0,103.0,4.0,7491.19,RP-003,Anita,Working,24.3,Cash,2.4,107.0,2.9,332.0,0.0,2025-04-19 15:26:00
VMX-18973,VM-042,Kolkata,Hospital,14-02-2025,04:47:00,P-104,Red Bull,Drinks,12.53,180.0,171.0,9.0,2142.63,RP-011,Amit,Low Power,20.0,Card,4.7,37.0,3.51,328.0,0.0,2025-02-14 04:47:00
VMX-18974,VM-215,Delhi,Hospital,18-07-2025,00:23:00,P-100,Lays Classic,Snacks,77.27,59.0,58.0,1.0,4481.66,RP-017,Fatima,Low Power,19.8,Card,4.3,98.0,3.82,117.0,1.0,2025-07-18 00:23:00
VMX-18975,VM-268,Pune,Mall,12-07-2025,18:38:00,P-101,Pepsi Can,Drinks,83.98,58.0,51.0,7.0,4282.98,RP-008,Fatima,Maintenance,24.0,Card,2.5,93.0,1.19,257.0,1.0,2025-07-12 18:38:00
VMX-18976,VM-163,Pune,Office,09-01-2025,09:27:00,P-103,Oreo Pack,Snacks,104.78,179.0,177.0,2.0,18546.06,RP-007,Anita,Maintenance,23.2,Card,2.7,4.0,1.79,240.0,0.0,2025-01-09 09:27:00
VMX-18977,VM-268,Chennai,Office,26-08-2025,09:40:00,P-109,Doritos,Snacks,119.12,184.0,174.0,10.0,20726.88,RP-019,Suresh,Working,10.4,Card,4.7,31.0,4.44,245.0,1.0,2025-08-26 09:40:00
VMX-18978,VM-149,Mumbai,Hospital,09-04-2025,03:02:00,P-104,Red Bull,Drinks,31.65,53.0,36.0,17.0,1139.4,RP-019,Suresh,Low Power,23.0,Cash,5.0,76.0,1.97,455.0,0.0,2025-04-09 03:02:00
VMX-18979,VM-191,Mumbai,Office,14-02-2025,22:27:00,P-109,Doritos,Snacks,34.59,97.0,95.0,2.0,3286.05,RP-020,Fatima,Maintenance,17.9,Card,2.0,34.0,1.11,455.0,0.0,2025-02-14 22:27:00
VMX-18980,VM-021,Kolkata,Office,01-04-2025,03:25:00,P-101,Pepsi Can,Drinks,38.09,69.0,68.0,1.0,2590.12,RP-003,Rajesh,Maintenance,21.7,Card,2.2,58.0,2.15,146.0,1.0,2025-04-01 03:25:00
VMX-18981,VM-149,Mumbai,Hospital,07-02-2025,09:58:00,P-106,Snickers Bar,Snacks,126.08,79.0,76.0,3.0,9582.08,RP-015,Mahesh,Maintenance,10.3,Cash,4.1,36.0,2.45,362.0,1.0,2025-02-07 09:58:00
VMX-18982,VM-048,Kolkata,Mall,04-06-2025,13:54:00,P-101,Pepsi Can,Drinks,94.43,40.0,33.0,7.0,3116.19,RP-006,Amit,Low Power,16.2,Card,3.1,93.0,2.47,338.0,1.0,2025-06-04 13:54:00
VMX-18983,VM-119,Kolkata,College,16-05-2025,03:58:00,P-105,Dettol Wipe,Hygiene,56.02,189.0,187.0,2.0,10475.74,RP-017,Fatima,Maintenance,17.8,UPI,4.7,93.0,1.2,53.0,1.0,2025-05-16 03:58:00
VMX-18984,VM-042,Hyderabad,Metro Station,03-07-2025,12:27:00,P-105,Dettol Wipe,Hygiene,82.25,87.0,72.0,15.0,5922.0,RP-010,Rajesh,Working,11.2,Cash,3.4,111.0,1.85,265.0,0.0,2025-07-03 12:27:00
VMX-18985,VM-031,Chennai,Metro Station,09-05-2025,23:45:00,P-102,Bisleri Water,Drinks,92.19,65.0,55.0,10.0,5070.45,RP-002,Amit,Working,14.9,Cash,2.9,102.0,3.34,242.0,0.0,2025-05-09 23:45:00
VMX-18986,VM-238,Delhi,College,17-04-2025,19:53:00,P-100,Lays Classic,Snacks,137.51,92.0,76.0,16.0,10450.76,RP-003,Rahul,Working,11.9,Cash,4.7,59.0,4.37,388.0,0.0,2025-04-17 19:53:00
VMX-18987,VM-095,Hyderabad,Metro Station,10-08-2025,00:06:00,P-103,Oreo Pack,Snacks,107.82,58.0,58.0,0.0,6253.56,RP-001,Amit,Working,14.9,Card,3.9,108.0,4.17,391.0,0.0,2025-08-10 00:06:00
VMX-18988,VM-146,Hyderabad,Mall,10-05-2025,12:52:00,P-104,Red Bull,Drinks,31.33,160.0,157.0,3.0,4918.81,RP-006,Ravi,Working,16.0,Cash,3.2,86.0,4.02,175.0,1.0,2025-05-10 12:52:00
VMX-18989,VM-026,Pune,Office,05-05-2025,03:30:00,P-105,Dettol Wipe,Hygiene,49.22,105.0,86.0,19.0,4232.92,RP-012,Ravi,Working,14.8,Card,4.5,90.0,3.93,85.0,1.0,2025-05-05 03:30:00
VMX-18990,VM-108,Mumbai,College,13-04-2025,17:23:00,P-104,Red Bull,Drinks,53.19,125.0,106.0,19.0,5638.14,RP-013,Amit,Low Power,16.3,Card,4.4,20.0,2.27,466.0,0.0,2025-04-13 17:23:00
VMX-18991,VM-094,Chennai,Office,20-09-2025,03:46:00,P-100,Lays Classic,Snacks,25.73,53.0,50.0,3.0,1286.5,RP-012,Anita,Maintenance,20.7,Card,3.1,81.0,4.76,188.0,0.0,2025-09-20 03:46:00
VMX-18992,VM-008,Bangalore,Mall,11-04-2025,23:00:00,P-104,Red Bull,Drinks,83.27,45.0,34.0,11.0,2831.18,RP-016,Kiran,Maintenance,21.8,Card,2.8,96.0,2.15,236.0,0.0,2025-04-11 23:00:00
VMX-18993,VM-289,Mumbai,Mall,27-09-2025,15:37:00,P-106,Snickers Bar,Snacks,119.84,103.0,87.0,16.0,10426.08,RP-006,Anita,Working,13.4,Cash,3.8,88.0,4.44,393.0,0.0,2025-09-27 15:37:00
VMX-18994,VM-014,Mumbai,Metro Station,01-07-2025,03:16:00,P-102,Bisleri Water,Drinks,42.6,28.0,22.0,6.0,937.2,RP-018,Fatima,Low Power,24.2,Card,4.4,93.0,2.01,105.0,0.0,2025-07-01 03:16:00
VMX-18995,VM-299,Delhi,College,31-08-2025,04:13:00,P-108,Sprite Bottle,Drinks,88.27,127.0,111.0,16.0,9797.97,RP-010,Anita,Maintenance,12.8,Card,3.8,61.0,1.56,82.0,0.0,2025-08-31 04:13:00
VMX-18996,VM-188,Pune,Mall,04-03-2025,07:32:00,P-106,Snickers Bar,Snacks,73.89,80.0,66.0,14.0,4876.74,RP-011,Rajesh,Low Power,11.5,UPI,4.2,67.0,1.72,87.0,0.0,2025-03-04 07:32:00
VMX-18997,VM-133,Chennai,Metro Station,03-04-2025,18:45:00,P-106,Snickers Bar,Snacks,48.37,91.0,89.0,2.0,4304.93,RP-017,Rajesh,Working,18.0,Card,4.3,75.0,2.72,110.0,0.0,2025-04-03 18:45:00
VMX-18998,VM-255,Hyderabad,College,01-02-2025,04:54:00,P-104,Red Bull,Drinks,119.31,50.0,39.0,11.0,4653.09,RP-009,Fatima,Low Power,15.6,UPI,4.1,113.0,2.17,454.0,1.0,2025-02-01 04:54:00
VMX-18999,VM-048,Bangalore,Mall,10-02-2025,02:29:00,P-100,Lays Classic,Snacks,10.28,107.0,101.0,6.0,1038.28,RP-001,Mahesh,Working,12.7,Card,3.9,75.0,1.7,268.0,0.0,2025-02-10 02:29:00
VMX-19000,VM-289,Bangalore,Metro Station,27-08-2025,06:18:00,P-108,Sprite Bottle,Drinks,82.16,36.0,16.0,20.0,1314.56,RP-005,Rajesh,Working,17.8,Cash,3.4,49.0,2.36,217.0,0.0,2025-08-27 06:18:00
VMX-19001,VM-186,Pune,College,27-03-2025,23:49:00,P-102,Bisleri Water,Drinks,45.15,177.0,167.0,10.0,7540.05,RP-013,Rahul,Working,24.8,UPI,3.0,52.0,2.92,297.0,1.0,2025-03-27 23:49:00
VMX-19002,VM-196,Pune,College,14-03-2025,05:24:00,P-103,Oreo Pack,Snacks,124.25,35.0,17.0,18.0,2112.25,RP-009,Ravi,Maintenance,19.3,Cash,4.3,15.0,3.16,212.0,0.0,2025-03-14 05:24:00
VMX-19003,VM-145,Pune,Metro Station,16-05-2025,17:32:00,P-107,Colgate Mini,Hygiene,63.23,154.0,148.0,6.0,9358.04,RP-002,Fatima,Low Power,23.1,Cash,2.4,33.0,1.68,495.0,0.0,2025-05-16 17:32:00
VMX-19004,VM-030,Delhi,Hospital,15-06-2025,10:11:00,P-106,Snickers Bar,Snacks,105.01,96.0,81.0,15.0,8505.81,RP-013,Mahesh,Maintenance,22.5,UPI,3.0,7.0,1.48,397.0,0.0,2025-06-15 10:11:00
VMX-19005,VM-186,Pune,Mall,30-04-2025,18:42:00,P-108,Sprite Bottle,Drinks,89.29,55.0,52.0,3.0,0.0,RP-010,Fatima,Low Power,14.9,Cash,3.0,50.0,3.2,329.0,1.0,2025-04-30 18:42:00
VMX-19006,VM-199,Hyderabad,Metro Station,08-10-2025,12:11:00,P-102,Bisleri Water,Drinks,115.35,62.0,49.0,13.0,5652.15,RP-014,Kiran,Low Power,12.6,Cash,2.6,41.0,2.13,488.0,0.0,2025-10-08 12:11:00
VMX-19007,VM-251,Bangalore,Mall,01-02-2025,20:17:00,P-107,Colgate Mini,Hygiene,122.76,86.0,86.0,0.0,10557.36,RP-020,Deepa,Working,13.6,Card,4.0,59.0,2.43,467.0,1.0,2025-02-01 20:17:00
VMX-19008,VM-117,Pune,Hospital,20-03-2025,19:45:00,P-103,Oreo Pack,Snacks,97.58,51.0,35.0,16.0,3415.3,RP-007,Suresh,Maintenance,10.7,Card,4.2,4.0,1.44,325.0,0.0,2025-03-20 19:45:00
VMX-19009,VM-253,Chennai,Metro Station,20-05-2025,10:14:00,P-109,Doritos,Snacks,79.74,185.0,181.0,4.0,14432.94,RP-006,Rahul,Working,19.1,UPI,2.1,53.0,1.26,450.0,0.0,2025-05-20 10:14:00
VMX-19010,VM-201,Delhi,Mall,09-01-2025,00:34:00,P-108,Sprite Bottle,Drinks,39.38,148.0,135.0,13.0,5316.3,RP-019,Rajesh,Low Power,18.4,UPI,2.2,95.0,4.54,428.0,1.0,2025-01-09 00:34:00
VMX-19011,VM-145,Hyderabad,Hospital,26-01-2025,09:39:00,P-107,Colgate Mini,Hygiene,86.07,84.0,66.0,18.0,5680.62,RP-018,Anita,Maintenance,21.8,Cash,3.6,3.0,3.94,232.0,0.0,2025-01-26 09:39:00
VMX-19012,VM-060,Bangalore,College,02-09-2025,18:10:00,P-108,Sprite Bottle,Drinks,127.5,152.0,152.0,0.0,19380.0,RP-010,Deepa,Low Power,13.5,UPI,3.8,116.0,4.05,187.0,1.0,2025-09-02 18:10:00
VMX-19013,VM-200,Mumbai,Metro Station,12-06-2025,13:17:00,P-108,Sprite Bottle,Drinks,28.93,137.0,126.0,11.0,3645.18,RP-001,Deepa,Low Power,15.5,Card,4.3,3.0,2.72,493.0,0.0,2025-06-12 13:17:00
VMX-19014,VM-288,Bangalore,Hospital,13-06-2025,11:30:00,P-100,Lays Classic,Snacks,25.76,70.0,57.0,13.0,1468.32,RP-012,Suresh,Working,23.6,Card,2.1,119.0,1.39,403.0,1.0,2025-06-13 11:30:00
VMX-19015,VM-264,Mumbai,Office,15-03-2025,01:50:00,P-101,Pepsi Can,Drinks,140.17,66.0,55.0,11.0,7709.35,RP-004,Mahesh,Maintenance,12.8,Cash,3.3,50.0,1.28,342.0,0.0,2025-03-15 01:50:00
VMX-19016,VM-228,Bangalore,College,25-02-2025,01:32:00,P-102,Bisleri Water,Drinks,34.95,163.0,156.0,7.0,5452.2,RP-003,Ravi,Maintenance,13.0,Cash,3.1,12.0,1.72,262.0,1.0,2025-02-25 01:32:00
VMX-19017,VM-290,Bangalore,Office,17-07-2025,19:32:00,P-103,Oreo Pack,Snacks,33.51,154.0,146.0,8.0,4892.46,RP-005,Mahesh,Maintenance,18.4,Card,2.9,0.0,2.3,180.0,1.0,2025-07-17 19:32:00
VMX-19018,VM-037,Kolkata,Office,31-07-2025,11:12:00,P-109,Doritos,Snacks,53.82,188.0,173.0,15.0,9310.86,RP-010,Rahul,Low Power,22.1,Cash,4.6,56.0,4.26,194.0,0.0,2025-07-31 11:12:00
VMX-19019,VM-231,Hyderabad,Metro Station,29-06-2025,15:51:00,P-104,Red Bull,Drinks,146.73,136.0,134.0,2.0,19661.82,RP-004,Anita,Low Power,15.3,Card,2.3,91.0,1.17,312.0,1.0,2025-06-29 15:51:00
VMX-19020,VM-169,Kolkata,Office,24-07-2025,10:13:00,P-102,Bisleri Water,Drinks,119.07,58.0,41.0,17.0,4881.87,RP-003,Fatima,Maintenance,22.5,Cash,4.2,99.0,3.69,99.0,1.0,2025-07-24 10:13:00
VMX-19021,VM-019,Kolkata,Hospital,10-03-2025,11:08:00,P-106,Snickers Bar,Snacks,119.95,59.0,43.0,16.0,5157.85,RP-015,Ravi,Working,22.0,UPI,3.1,45.0,2.01,326.0,1.0,2025-03-10 11:08:00
VMX-19022,VM-070,Delhi,Metro Station,08-07-2025,08:12:00,P-104,Red Bull,Drinks,49.87,37.0,24.0,13.0,1196.88,RP-003,Rahul,Low Power,24.9,UPI,4.6,104.0,4.69,135.0,1.0,2025-07-08 08:12:00
VMX-19023,VM-135,Pune,College,03-10-2025,02:44:00,P-103,Oreo Pack,Snacks,104.31,127.0,121.0,6.0,12621.51,RP-003,Amit,Low Power,24.0,Cash,4.2,99.0,3.63,368.0,1.0,2025-10-03 02:44:00
VMX-19024,VM-168,Mumbai,College,24-04-2025,10:30:00,P-108,Sprite Bottle,Drinks,133.98,180.0,172.0,8.0,23044.56,RP-012,Fatima,Working,24.1,Cash,4.3,8.0,3.26,217.0,0.0,2025-04-24 10:30:00
VMX-19025,VM-028,Chennai,Metro Station,08-04-2025,14:22:00,P-102,Bisleri Water,Drinks,72.75,164.0,160.0,4.0,11640.0,RP-012,Anita,Working,11.3,Cash,2.4,42.0,2.23,289.0,1.0,2025-04-08 14:22:00
VMX-19026,VM-140,Pune,Mall,29-05-2025,02:43:00,P-104,Red Bull,Drinks,55.56,137.0,134.0,3.0,7445.04,RP-005,Deepa,Maintenance,24.1,UPI,2.6,53.0,4.67,235.0,1.0,2025-05-29 02:43:00
VMX-19027,VM-079,Pune,Metro Station,09-05-2025,04:16:00,P-106,Snickers Bar,Snacks,93.3,160.0,160.0,0.0,14928.0,RP-012,Amit,Working,10.6,Cash,3.5,61.0,4.56,313.0,0.0,2025-05-09 04:16:00
VMX-19028,VM-279,Bangalore,Hospital,07-01-2025,03:21:00,P-105,Dettol Wipe,Hygiene,93.29,181.0,161.0,20.0,15019.69,RP-017,Deepa,Low Power,18.7,Cash,3.9,38.0,4.0,124.0,0.0,2025-01-07 03:21:00
VMX-19029,VM-056,Hyderabad,Hospital,29-05-2025,04:22:00,P-105,Dettol Wipe,Hygiene,113.93,188.0,187.0,1.0,21304.91,RP-004,Mahesh,Maintenance,14.2,Cash,4.1,45.0,4.49,318.0,1.0,2025-05-29 04:22:00
VMX-19030,VM-152,Kolkata,Hospital,17-04-2025,17:57:00,P-106,Snickers Bar,Snacks,13.85,160.0,140.0,20.0,1939.0,RP-011,Rahul,Low Power,13.0,Cash,4.3,24.0,1.07,241.0,1.0,2025-04-17 17:57:00
