transaction_id,machine_id,location_city,location_type,refill_date,refill_time,product_id,product_name,product_category,unit_price,quantity_refilled,quantity_sold,current_stock,revenue_generated,refill_person_id,refill_person_name,machine_status,temperature_C,payment_method,avg_customer_rating,downtime_minutes,power_consumption_kwh,network_latency_ms,maintenance_flag
VMX-19656,VM-109,Pune,Hospital,18-06-2025,01:04:00,P-108,Sprite Bottle,Drinks,125.02,100,90,10,11251.8,RP-013,Deepa,Working,19.7,Cash,3.5,52,3.3,66,0
VMX-19657,VM-188,Chennai,College,28-09-2025,15:28:00,P-106,Snickers Bar,Snacks,68.49,50,44,6,3013.56,RP-009,Kiran,Maintenance,17.5,UPI,4,66,2.93,296,0
VMX-19658,VM-205,Pune,Office,26-06-2025,17:29:00,P-106,Snickers Bar,Snacks,62.17,159,153,6,9512.01,RP-017,Ravi,Working,10.4,Card,2.2,2,1.92,246,0
VMX-19659,VM-234,Bangalore,College,11-03-2025,06:04:00,P-107,Colgate Mini,Hygiene,74.35,70,51,19,3791.85,RP-010,Anita,Working,22.4,Cash,3.9,26,2.99,245,0
VMX-19660,VM-128,Chennai,College,19-02-2025,18:34:00,P-103,Oreo Pack,Snacks,101.06,150,143,7,14451.58,RP-009,Rajesh,Working,18.7,UPI,3.6,41,4.46,199,0
VMX-19661,VM-226,Kolkata,Metro Station,17-07-2025,13:07:00,P-109,Doritos,Snacks,137.02,162,142,20,19456.84,RP-005,Suresh,Working,15.4,UPI,3.1,72,4.67,423,1
VMX-19662,VM-281,Pune,Mall,04-01-2025,23:11:00,P-102,Bisleri Water,Drinks,72.76,100,94,6,6839.44,RP-011,Mahesh,Low Power,13.2,Cash,2.4,17,2.59,71,0
VMX-19663,VM-231,Kolkata,Metro Station,16-07-2025,13:53:00,P-107,Colgate Mini,Hygiene,76.9,120,107,13,8228.3,RP-011,Rahul,Low Power,21.2,Card,2,119,2.35,458,0
VMX-19664,VM-174,Hyderabad,Hospital,19-07-2025,00:38:00,P-105,Dettol Wipe,Hygiene,73.12,61,55,6,4021.6,RP-006,Deepa,Working,11.8,Card,2.6,11,3.75,65,1
VMX-19665,VM-083,Delhi,Mall,21-01-2025,15:57:00,P-102,Bisleri Water,Drinks,65.81,94,88,6,5791.28,RP-015,Anita,Working,16.9,UPI,2.4,36,3,379,1
VMX-19666,VM-296,Chennai,Mall,14-06-2025,14:05:00,P-107,Colgate Mini,Hygiene,67.85,155,148,7,10041.8,RP-004,Anita,Working,14.5,Card,3,10,4.17,411,0
VMX-19667,VM-122,Pune,Office,12-02-2025,19:54:00,P-101,Pepsi Can,Drinks,119.76,135,124,11,14850.24,RP-011,Fatima,Maintenance,19.8,Cash,3.1,25,3.91,99,1
VMX-19668,VM-017,Chennai,Hospital,04-05-2025,08:55:00,P-104,Red Bull,Drinks,49.3,138,135,3,6655.5,RP-018,Suresh,Working,20.2,Cash,4,67,4.03,277,1
VMX-19669,VM-144,Hyderabad,Office,14-03-2025,17:53:00,P-103,Oreo Pack,Snacks,57.51,41,33,8,1897.83,RP-015,Rajesh,Low Power,23.4,UPI,4.2,119,1.57,125,0
VMX-19670,VM-156,Chennai,College,05-08-2025,21:59:00,P-107,Colgate Mini,Hygiene,82.75,199,198,1,16384.5,RP-002,Fatima,Low Power,12.7,Card,3.6,111,2.76,291,0
VMX-19671,VM-051,Delhi,Metro Station,22-09-2025,00:39:00,P-102,Bisleri Water,Drinks,96.44,86,79,7,7618.76,RP-007,Rahul,Low Power,22.4,Cash,4.5,104,4.47,70,1
VMX-19672,VM-057,Pune,Mall,08-03-2025,23:19:00,P-102,Bisleri Water,Drinks,132,122,122,0,16104,RP-016,Ravi,Low Power,15.2,Card,4.1,37,3.27,357,0
VMX-19673,VM-132,Bangalore,Office,11-04-2025,09:53:00,P-108,Sprite Bottle,Drinks,121.95,191,180,11,21951,RP-006,Rajesh,Working,12.1,Cash,4.8,90,3.56,129,1
VMX-19674,VM-253,Pune,Office,01-10-2025,07:03:00,P-108,Sprite Bottle,Drinks,106.57,48,41,7,4369.37,RP-005,Rahul,Maintenance,19.6,Cash,3.1,45,2.3,79,1
VMX-19675,VM-028,Delhi,Mall,19-02-2025,16:55:00,P-100,Lays Classic,Snacks,123.66,105,94,11,11624.04,RP-008,Kiran,Working,21.9,Cash,2.7,51,4.05,403,0
VMX-19676,VM-300,Kolkata,Mall,05-05-2025,13:20:00,P-109,Doritos,Snacks,132.14,170,164,6,21670.96,RP-002,Suresh,Low Power,11.1,UPI,2.9,73,4.65,319,1
VMX-19677,VM-253,Kolkata,Metro Station,09-07-2025,12:54:00,P-104,Red Bull,Drinks,104.9,111,110,1,11539,RP-009,Anita,Maintenance,11.7,UPI,2.4,43,2.89,277,0
VMX-19678,VM-074,Mumbai,Mall,16-09-2025,06:07:00,P-103,Oreo Pack,Snacks,78.7,62,59,3,4643.3,RP-017,Ravi,Maintenance,24.1,Cash,4.7,31,4.32,214,1
VMX-19679,VM-005,Hyderabad,Hospital,04-01-2025,05:47:00,P-107,Colgate Mini,Hygiene,52.74,40,26,14,1371.24,RP-011,Suresh,Working,24.3,Cash,3.8,45,4.87,150,0
VMX-19680,VM-230,Delhi,College,18-01-2025,01:47:00,P-105,Dettol Wipe,Hygiene,28.64,26,10,16,286.4,RP-004,Kiran,Working,14,Cash,4.1,119,4.14,347,0
VMX-19681,VM-087,Chennai,Mall,28-02-2025,16:09:00,P-105,Dettol Wipe,Hygiene,39.03,110,100,10,3903,RP-019,Kiran,Low Power,12.8,UPI,2.4,61,4.17,212,1
VMX-19682,VM-054,Pune,Mall,28-06-2025,15:14:00,P-106,Snickers Bar,Snacks,136.8,138,125,13,17100,RP-013,Amit,Working,16,UPI,4,43,4.01,290,0
VMX-19683,VM-201,Kolkata,Mall,04-10-2025,10:43:00,P-106,Snickers Bar,Snacks,136.23,41,24,17,3269.52,RP-011,Rajesh,Low Power,23.9,Cash,2.9,98,4.56,227,1
VMX-19684,VM-099,Bangalore,Mall,30-08-2025,02:42:00,P-100,Lays Classic,Snacks,135.77,116,102,14,13848.54,RP-011,Deepa,Working,15.3,Cash,2.3,95,3.71,448,1
VMX-19685,VM-108,Hyderabad,Metro Station,02-04-2025,09:27:00,P-103,Oreo Pack,Snacks,115.53,89,74,15,8549.22,RP-010,Ravi,Maintenance,10,UPI,3.6,13,1.85,216,0
VMX-19686,VM-181,Hyderabad,College,16-04-2025,01:02:00,P-107,Colgate Mini,Hygiene,61.49,68,66,2,4058.34,RP-007,Rahul,Low Power,13.5,Cash,4.2,0,1.66,218,0
VMX-19687,VM-245,Hyderabad,Hospital,25-04-2025,23:40:00,P-107,Colgate Mini,Hygiene,48.09,179,178,1,8560.02,RP-017,Deepa,Working,12.2,Cash,2.2,91,1.71,420,1
VMX-19688,VM-186,Kolkata,Mall,21-02-2025,19:01:00,P-102,Bisleri Water,Drinks,128.28,112,101,11,12956.28,RP-001,Fatima,Low Power,18.4,UPI,4.1,50,1.24,382,1
VMX-19689,VM-229,Chennai,Metro Station,08-08-2025,04:37:00,P-106,Snickers Bar,Snacks,86.77,80,68,12,5900.36,RP-017,Amit,Working,16.5,Card,2.9,0,3.65,329,0
VMX-19690,VM-246,Pune,Metro Station,10-05-2025,13:12:00,P-109,Doritos,Snacks,98.66,163,162,1,15982.92,RP-020,Deepa,Maintenance,24,Card,3.9,111,4.2,166,0
VMX-19691,VM-019,Chennai,Mall,15-09-2025,11:44:00,P-109,Doritos,Snacks,98.16,130,119,11,11681.04,RP-001,Anita,Working,16.2,Card,2.7,55,1.17,299,0
VMX-19692,VM-013,Bangalore,Hospital,28-02-2025,06:31:00,P-102,Bisleri Water,Drinks,131.07,132,115,17,15073.05,RP-002,Deepa,Low Power,23.1,UPI,3.2,42,2.55,263,0
VMX-19693,VM-187,Bangalore,Hospital,28-07-2025,01:26:00,P-103,Oreo Pack,Snacks,121.84,159,149,10,18154.16,RP-019,Amit,Maintenance,12.9,Cash,3.7,93,1.93,60,0
VMX-19694,VM-217,Chennai,Office,25-05-2025,11:49:00,P-102,Bisleri Water,Drinks,16.13,154,151,3,2435.63,RP-013,Ravi,Low Power,15.8,Cash,4.2,90,2.78,202,1
VMX-19695,VM-238,Hyderabad,College,10-03-2025,04:35:00,P-100,Lays Classic,Snacks,118.48,151,138,13,16350.24,RP-004,Deepa,Low Power,14.8,Cash,4.1,110,3.89,354,0
VMX-19696,VM-095,Delhi,Mall,18-03-2025,22:25:00,P-107,Colgate Mini,Hygiene,76.59,188,168,20,12867.12,RP-007,Deepa,Maintenance,24.7,Card,3.5,6,2.67,473,0
VMX-19697,VM-258,Kolkata,College,25-03-2025,12:28:00,P-102,Bisleri Water,Drinks,139.88,89,79,10,11050.52,RP-017,Suresh,Low Power,13.1,UPI,4.7,75,4.72,421,0
VMX-19698,VM-088,Mumbai,Hospital,13-05-2025,08:29:00,P-101,Pepsi Can,Drinks,14.93,162,155,7,2314.15,RP-014,Deepa,Maintenance,13.7,Card,3.8,43,3.9,284,1
VMX-19699,VM-037,Kolkata,Hospital,17-01-2025,13:48:00,P-109,Doritos,Snacks,123.54,93,75,18,9265.5,RP-011,Suresh,Low Power,24,Cash,3.9,73,2.94,65,1
VMX-19700,VM-151,Bangalore,Mall,25-08-2025,18:54:00,P-108,Sprite Bottle,Drinks,82.19,108,89,19,7314.91,RP-016,Mahesh,Maintenance,11.5,UPI,4.9,48,2.71,442,1
VMX-19701,VM-175,Delhi,Mall,28-04-2025,05:50:00,P-106,Snickers Bar,Snacks,117.86,44,44,0,5185.84,RP-012,Anita,Low Power,13.6,UPI,4.3,6,1.85,463,0
VMX-19702,VM-248,Hyderabad,College,05-05-2025,16:20:00,P-106,Snickers Bar,Snacks,111.96,189,175,14,19593,RP-001,Anita,Low Power,22.8,Cash,4.3,15,1.28,121,1
VMX-19703,VM-173,Chennai,Mall,07-02-2025,16:49:00,P-108,Sprite Bottle,Drinks,16.26,132,-88,3,2097.54,RP-014,Kiran,Maintenance,15.7,UPI,2.8,68,3.43,324,0
VMX-19704,VM-160,Chennai,Mall,17-01-2025,04:24:00,P-102,Bisleri Water,Drinks,133.9,155,150,5,20085,RP-001,Fatima,Working,22,UPI,3.4,27,3.55,121,0
VMX-19705,VM-189,Chennai,College,28-05-2025,08:28:00,P-105,Dettol Wipe,Hygiene,111.8,118,116,2,12968.8,RP-017,Fatima,Maintenance,16.6,Cash,4.8,61,4.4,294,1
VMX-19706,VM-239,Pune,College,02-04-2025,21:10:00,P-102,Bisleri Water,Drinks,94.3,192,190,2,17917,RP-017,Suresh,Working,24.8,Cash,3.3,118,1.18,269,0
VMX-19707,VM-035,Hyderabad,College,21-08-2025,10:29:00,P-105,Dettol Wipe,Hygiene,61.87,95,84,11,5197.08,RP-008,Fatima,Working,13.5,UPI,4,52,2.94,450,1
VMX-19708,VM-075,Kolkata,Office,26-09-2025,13:21:00,P-104,Red Bull,Drinks,22.61,68,66,2,1492.26,RP-008,Rajesh,Maintenance,22,UPI,5,54,1.26,51,1
VMX-19709,VM-009,Hyderabad,Hospital,03-06-2025,08:07:00,P-104,Red Bull,Drinks,15.84,20,0,20,0,RP-017,Fatima,Working,22.4,Cash,4.7,113,2.5,224,1
VMX-19710,VM-186,Delhi,Metro Station,03-06-2025,02:42:00,P-108,Sprite Bottle,Drinks,90.33,95,92,3,8310.36,RP-009,Kiran,Working,18.2,Card,3.8,4,4.95,178,0
VMX-19711,VM-083,Kolkata,Office,28-06-2025,03:21:00,P-107,Colgate Mini,Hygiene,36.06,77,77,0,2776.62,RP-009,Amit,Low Power,14.1,Cash,3.8,74,4.46,117,0
VMX-19712,VM-288,Hyderabad,Hospital,20-04-2025,00:42:00,P-101,Pepsi Can,Drinks,113.88,114,105,9,11957.4,RP-003,Amit,Maintenance,18.7,Card,3.7,55,2.4,245,1
VMX-19713,VM-059,Chennai,Office,04-01-2025,20:58:00,P-108,Sprite Bottle,Drinks,145.17,129,118,11,17130.06,RP-001,Ravi,Maintenance,18.5,Cash,2.6,16,4.88,102,1
VMX-19714,VM-229,Delhi,Hospital,02-05-2025,20:27:00,P-109,Doritos,Snacks,73.62,93,75,18,5521.5,RP-018,Kiran,Working,12.9,Cash,2.4,110,1.09,419,1
VMX-19715,VM-201,Kolkata,Office,08-07-2025,04:59:00,P-104,Red Bull,Drinks,42.37,66,66,0,2796.42,RP-008,Deepa,Low Power,24.5,Cash,2.3,77,4.99,132,1
VMX-19716,VM-150,Chennai,Mall,21-08-2025,23:20:00,P-104,Red Bull,Drinks,22.48,146,133,13,2989.84,RP-003,Rahul,Low Power,18.1,Cash,3.5,64,1.29,137,1
VMX-19717,VM-117,Chennai,Mall,19-04-2025,04:46:00,P-104,Red Bull,Drinks,42.03,34,21,13,882.63,RP-012,Fatima,Working,23,UPI,3.4,22,1.37,394,1
VMX-19718,VM-067,Kolkata,Hospital,08-01-2025,05:01:00,P-101,Pepsi Can,Drinks,11.43,37,37,0,422.91,RP-012,Suresh,Maintenance,19.4,Cash,4.3,107,3.23,65,1
VMX-19719,VM-101,Delhi,Hospital,08-03-2025,15:00:00,P-103,Oreo Pack,Snacks,24.53,47,46,1,1128.38,RP-019,Suresh,Maintenance,15,Cash,3.4,114,4.87,88,0
VMX-19720,VM-245,Pune,Mall,16-03-2025,00:28:00,P-108,Sprite Bottle,Drinks,12.04,27,9,18,108.36,RP-011,Suresh,,21.6,UPI,3,95,4.35,339,0
VMX-19721,VM-093,Kolkata,Office,03-01-2025,17:32:00,P-100,Lays Classic,Snacks,37.97,158,141,17,5353.77,RP-020,Deepa,Working,15.7,Card,2.6,26,4.8,78,1
VMX-19722,VM-215,Bangalore,Mall,31-03-2025,00:54:00,P-100,Lays Classic,Snacks,12.76,68,64,4,816.64,RP-016,Amit,Low Power,23.9,Card,3.2,120,4.69,407,0
VMX-19723,VM-077,Pune,Mall,25-06-2025,20:18:00,P-107,Colgate Mini,Hygiene,62.74,94,80,14,5019.2,RP-019,Fatima,Working,12.8,Cash,4.3,17,1.57,493,1
VMX-19724,VM-084,Mumbai,Metro Station,24-04-2025,19:50:00,P-102,Bisleri Water,Drinks,57.91,159,139,20,8049.49,RP-011,Rajesh,Low Power,22.7,Card,4.9,1,4.79,279,0
VMX-19725,VM-145,Hyderabad,Mall,26-02-2025,01:45:00,P-108,Sprite Bottle,Drinks,129.7,89,77,12,9986.9,RP-008,Anita,Working,19.4,Cash,3.1,35,4.43,158,0
VMX-19726,VM-144,Mumbai,Office,17-03-2025,18:28:00,P-105,Dettol Wipe,Hygiene,149.23,95,90,5,13430.7,RP-012,Amit,Low Power,23.7,Card,2.8,120,2.46,319,0
VMX-19727,VM-220,Delhi,College,15-01-2025,10:05:00,P-102,Bisleri Water,Drinks,41.49,124,108,16,4480.92,RP-018,Anita,Maintenance,13.7,UPI,3.1,4,3.28,393,0
VMX-19728,VM-182,Kolkata,Metro Station,20-09-2025,21:02:00,P-106,Snickers Bar,Snacks,140.6,75,73,2,10263.8,RP-012,Kiran,Low Power,17,Card,3,26,2.24,202,0
VMX-19729,VM-280,Hyderabad,College,21-08-2025,02:59:00,P-104,Red Bull,Drinks,135.94,38,37,1,5029.78,RP-006,Deepa,Maintenance,10.2,UPI,3.3,33,4.16,197,1
VMX-19730,VM-172,Pune,College,19-08-2025,18:37:00,P-108,Sprite Bottle,Drinks,105.61,154,134,20,14151.74,RP-009,Mahesh,Low Power,20,Card,5,25,1.28,389,0
VMX-19731,VM-035,Kolkata,Metro Station,26-03-2025,01:07:00,P-106,Snickers Bar,Snacks,error,79,-65,11,10057.2,RP-012,Deepa,Working,10,UPI,3.2,63,3.82,241,1
VMX-19732,VM-266,Hyderabad,Hospital,23-07-2025,18:16:00,P-103,Oreo Pack,Snacks,47.41,184,170,14,8059.7,RP-002,Rahul,Maintenance,19.7,Card,2.2,89,4.82,361,0
VMX-19733,VM-293,Delhi,Hospital,23-02-2025,02:07:00,P-102,Bisleri Water,Drinks,126.08,151,133,18,16768.64,RP-019,Rajesh,Low Power,24.2,Cash,4.6,29,1.05,341,0
VMX-19734,VM-226,Mumbai,Metro Station,01-04-2025,02:20:00,P-108,Sprite Bottle,Drinks,99.72,110,95,15,9473.4,RP-008,Fatima,Low Power,19.4,Cash,2.4,61,1.02,150,1
VMX-19735,VM-154,Hyderabad,Office,29-01-2025,02:31:00,P-105,Dettol Wipe,Hygiene,103.97,153,149,4,15491.53,RP-011,Rahul,Low Power,21.8,Cash,4.9,119,2.24,338,1
VMX-19736,VM-105,Bangalore,Hospital,30-04-2025,23:06:00,P-105,Dettol Wipe,Hygiene,11.31,167,152,15,1719.12,RP-011,Anita,Working,19.7,Cash,4.5,69,4.96,396,1
VMX-19737,VM-018,Mumbai,College,15-03-2025,12:31:00,P-108,Sprite Bottle,Drinks,13.96,35,18,17,251.28,RP-014,Ravi,Maintenance,18.8,Card,3.5,33,3.88,259,0
VMX-19738,VM-063,Hyderabad,Hospital,13-09-2025,04:34:00,P-106,Snickers Bar,Snacks,125.25,109,99,10,12399.75,RP-020,Amit,Low Power,17.7,UPI,3.6,58,4.16,420,0
VMX-19739,VM-044,Bangalore,College,22-05-2025,12:18:00,P-108,Sprite Bottle,Drinks,15.5,149,144,5,2232,RP-017,Deepa,Working,21.8,Cash,2.5,13,2.86,280,0
VMX-19740,VM-059,Bangalore,Mall,11-06-2025,08:32:00,P-104,Red Bull,Drinks,27.87,133,117,16,3260.79,RP-015,Suresh,Maintenance,18.1,Card,2.8,70,1.24,429,1
VMX-19741,VM-269,Bangalore,College,13-06-2025,07:52:00,P-102,Bisleri Water,Drinks,96.07,119,100,19,9607,RP-016,Fatima,Working,15,Card,2.4,64,4.05,309,0
VMX-19742,VM-166,Kolkata,Mall,07-05-2025,12:10:00,P-104,Red Bull,Drinks,26.51,42,36,6,954.36,RP-012,Mahesh,Working,21.8,UPI,2.8,66,1.18,208,0
VMX-19743,VM-177,Kolkata,Mall,31-08-2025,14:01:00,P-103,Oreo Pack,Snacks,38.23,184,182,2,6957.86,RP-001,Amit,Maintenance,16.5,UPI,2.5,111,4.68,476,1
VMX-19744,VM-088,Bangalore,Hospital,30-03-2025,11:03:00,P-104,Red Bull,Drinks,47.6,161,150,11,7140,RP-014,Anita,Working,14.1,Card,3.6,45,3.85,149,1
VMX-19745,VM-285,Hyderabad,Metro Station,07-02-2025,17:49:00,P-101,Pepsi Can,Drinks,37.07,87,67,20,2483.69,RP-003,Rajesh,Working,21.7,Card,3.8,35,3.63,401,0
VMX-19746,VM-241,Hyderabad,Metro Station,25-03-2025,13:17:00,P-103,Oreo Pack,Snacks,76.13,186,175,11,13322.75,RP-004,Rajesh,Low Power,20.8,UPI,3.8,53,2.9,275,1
VMX-19747,VM-122,Bangalore,Mall,08-05-2025,12:07:00,P-103,Oreo Pack,Snacks,22.95,24,21,3,481.95,RP-003,Mahesh,Maintenance,12.5,Cash,4.8,103,3.99,128,0
VMX-19748,VM-045,Hyderabad,Mall,19-07-2025,13:03:00,P-107,Colgate Mini,Hygiene,103.59,151,150,1,15538.5,RP-005,Mahesh,Working,16.9,Cash,5,48,3.32,187,1
VMX-19749,VM-055,Delhi,Hospital,05-04-2025,15:12:00,P-105,Dettol Wipe,Hygiene,147.78,158,148,10,21871.44,RP-012,Ravi,Low Power,10.3,UPI,4.1,53,3.54,362,1
VMX-19750,VM-123,Kolkata,Metro Station,18-07-2025,02:16:00,P-109,Doritos,Snacks,105.24,125,107,18,11260.68,RP-006,Amit,Maintenance,12.1,Card,3.3,30,1.29,464,1
VMX-19751,VM-023,Bangalore,Office,12-08-2025,12:07:00,P-106,Snickers Bar,Snacks,50.74,72,57,15,2892.18,RP-013,Suresh,Low Power,16.1,Cash,2.7,69,5,150,1
VMX-19752,VM-044,Mumbai,College,03-05-2025,19:45:00,P-109,Doritos,Snacks,79.64,103,96,7,7645.44,RP-007,Fatima,Low Power,11.1,Card,3.5,10,4.24,259,1
VMX-19753,VM-133,Pune,Metro Station,11-06-2025,15:04:00,P-104,Red Bull,Drinks,134.77,139,136,3,18328.72,RP-008,Ravi,Working,20.3,UPI,4.7,66,4.66,134,0
VMX-19754,VM-299,Delhi,Mall,08-02-2025,02:02:00,P-109,Doritos,Snacks,31.88,195,188,7,5993.44,RP-014,Deepa,Low Power,17.1,Cash,2.4,99,3.76,404,1
VMX-19755,VM-120,Hyderabad,Office,31-05-2025,14:26:00,P-107,Colgate Mini,Hygiene,123.34,57,50,7,6167,RP-003,Amit,Working,13.4,UPI,3.4,108,4.75,462,0
VMX-19756,VM-150,Pune,Metro Station,01-05-2025,10:29:00,P-103,Oreo Pack,Snacks,34.33,54,42,12,1441.86,RP-015,Kiran,Low Power,24.9,Cash,3.5,46,3.41,146,0
VMX-19757,VM-145,Hyderabad,Mall,26-08-2025,13:34:00,P-104,Red Bull,Drinks,62.58,63,48,15,3003.84,RP-005,Kiran,Working,23.3,UPI,3.1,98,2.68,259,0
VMX-19758,VM-128,Hyderabad,Hospital,29-06-2025,10:46:00,P-101,Pepsi Can,Drinks,114.19,32,16,16,1827.04,RP-008,Rajesh,Working,24.3,Cash,3.1,53,3.63,439,1
VMX-19759,VM-015,Bangalore,Office,05-06-2025,12:15:00,P-106,Snickers Bar,Snacks,99.16,28,15,13,1487.4,RP-011,Ravi,Working,12.9,UPI,3.6,74,4.78,113,1
VMX-19760,VM-106,Hyderabad,Office,27-03-2025,22:20:00,P-102,Bisleri Water,Drinks,18.17,66,48,18,872.16,RP-016,Suresh,Low Power,21.8,Card,4.6,6,3.43,426,0
VMX-19761,VM-179,Chennai,Metro Station,20-09-2025,12:39:00,P-109,Doritos,Snacks,13.05,68,66,2,861.3,RP-011,Kiran,Working,14.3,Cash,3.6,73,2.49,395,0
VMX-19762,VM-156,Mumbai,Mall,17-01-2025,07:43:00,P-105,Dettol Wipe,Hygiene,26.07,97,-148,18,2059.53,RP-017,Deepa,Working,13.9,Card,3.8,37,3.72,394,1
VMX-19763,VM-003,Hyderabad,Metro Station,21-05-2025,07:58:00,P-109,Doritos,Snacks,34.83,83,70,13,2438.1,RP-005,Suresh,Low Power,11.2,UPI,4.9,41,1.57,393,1
VMX-19764,VM-063,Pune,Office,09-01-2025,06:29:00,P-101,Pepsi Can,Drinks,43.68,127,116,11,5066.88,RP-006,Fatima,Maintenance,14.5,Cash,2.2,34,3.22,495,1
VMX-19765,VM-127,Chennai,Metro Station,07-07-2025,16:30:00,P-107,Colgate Mini,Hygiene,128.06,131,131,0,16775.86,RP-016,Deepa,Low Power,11,Card,2.6,3,4.8,238,0
VMX-19766,VM-025,Pune,College,13-03-2025,17:44:00,P-107,Colgate Mini,Hygiene,18.69,139,121,18,2261.49,RP-015,Fatima,Maintenance,18.6,Card,4.3,6,2.1,132,0
VMX-19767,VM-186,Hyderabad,Hospital,31-05-2025,00:31:00,P-107,Colgate Mini,Hygiene,99.29,37,24,13,2382.96,RP-001,Mahesh,Low Power,23.1,UPI,4.1,75,1.65,360,1
VMX-19768,VM-277,Pune,Office,19-03-2025,05:06:00,P-106,Snickers Bar,Snacks,64.7,157,144,13,9316.8,RP-014,Deepa,Working,23.1,Card,4.3,99,1.23,212,1
VMX-19769,VM-043,Delhi,Metro Station,07-09-2025,01:04:00,P-108,Sprite Bottle,Drinks,70.53,46,28,18,1974.84,RP-008,Anita,Maintenance,20.9,Card,2.5,49,1.68,466,1
VMX-19770,VM-232,Hyderabad,Mall,03-03-2025,02:01:00,P-107,Colgate Mini,Hygiene,70.19,91,81,10,5685.39,RP-007,Suresh,Maintenance,11.5,Card,2.9,28,4.65,375,0
VMX-19771,VM-284,Hyderabad,College,18-06-2025,08:49:00,P-107,Colgate Mini,Hygiene,94.69,120,106,14,10037.14,RP-005,Anita,Working,18.7,Cash,2.4,85,4.82,232,1
VMX-19772,VM-200,Chennai,Mall,26-05-2025,05:22:00,P-102,Bisleri Water,Drinks,92.6,134,115,19,10649,RP-019,Fatima,Low Power,10.5,Cash,3,13,4.79,276,0
VMX-19773,VM-118,Delhi,Office,11-06-2025,22:08:00,P-104,Red Bull,Drinks,38.75,70,66,4,2557.5,RP-018,Suresh,Maintenance,19.2,Cash,4.3,93,4.17,469,0
VMX-19774,VM-115,Delhi,Metro Station,12-03-2025,07:52:00,P-108,Sprite Bottle,Drinks,83.65,47,37,10,3095.05,RP-002,Rahul,Working,23.2,Cash,4.3,101,1.98,61,1
VMX-19775,VM-081,Chennai,Mall,17-01-2025,18:38:00,P-105,Dettol Wipe,Hygiene,54.16,78,67,11,3628.72,RP-019,Suresh,Working,15.2,Cash,2.3,113,1.49,84,1
VMX-19776,VM-094,Kolkata,Metro Station,05-05-2025,05:10:00,P-101,Pepsi Can,Drinks,61.8,66,54,12,3337.2,RP-018,Suresh,Maintenance,13.3,UPI,4,66,1.91,342,0
VMX-19777,VM-090,Kolkata,Office,26-03-2025,09:25:00,P-105,Dettol Wipe,Hygiene,92.48,151,136,15,12577.28,RP-005,Anita,Working,15.9,Card,2.6,67,2.01,97,0
VMX-19778,VM-040,Delhi,Office,23-04-2025,02:16:00,P-102,Bisleri Water,Drinks,109.41,67,55,12,6017.55,RP-010,Rahul,Working,18,Card,3.4,78,2.8,198,1
VMX-19779,VM-153,Bangalore,College,23-02-2025,04:23:00,P-108,Sprite Bottle,Drinks,30.6,67,67,0,2050.2,RP-014,Rahul,Maintenance,12.2,UPI,2.8,83,4.97,324,0
VMX-19780,VM-186,Chennai,Office,28-08-2025,14:59:00,P-109,Doritos,Snacks,143.28,177,175,2,25074,RP-012,Rajesh,Maintenance,14.2,Card,2.9,13,2.62,145,0
VMX-19781,VM-047,Mumbai,Mall,06-05-2025,16:01:00,P-103,Oreo Pack,Snacks,115.1,166,161,5,18531.1,RP-016,Rahul,Low Power,23.9,Cash,2.8,7,3.87,317,1
VMX-19782,VM-049,Hyderabad,Office,25-06-2025,02:15:00,P-105,Dettol Wipe,Hygiene,73.09,161,144,17,10524.96,RP-013,Kiran,Working,14.2,UPI,3.1,65,2.38,208,1
VMX-19783,VM-175,Delhi,Mall,01-07-2025,01:28:00,P-102,Bisleri Water,Drinks,32.91,160,143,17,4706.13,RP-004,Amit,Working,19.9,Cash,4.7,100,1.6,66,1
VMX-19784,VM-081,Hyderabad,Metro Station,03-10-2025,10:57:00,P-105,Dettol Wipe,Hygiene,12.36,139,137,2,1693.32,RP-001,Kiran,Working,23.7,Card,2.3,86,3.49,187,0
VMX-19785,VM-045,Chennai,Metro Station,22-03-2025,01:20:00,P-101,Pepsi Can,Drinks,105,186,168,18,17640,RP-007,Ravi,Maintenance,18.2,UPI,2.3,41,2.13,52,1
VMX-19786,VM-024,Mumbai,Mall,07-09-2025,16:34:00,P-100,Lays Classic,Snacks,68.34,130,110,20,7517.4,RP-019,Amit,Working,12.4,UPI,3.7,36,4.41,313,0
VMX-19787,VM-186,Kolkata,Office,17-09-2025,14:04:00,P-101,Pepsi Can,Drinks,25.07,67,59,8,1479.13,RP-013,Suresh,Maintenance,19.9,Card,4.9,85,1.12,461,1
VMX-19788,VM-058,Mumbai,Metro Station,08-09-2025,07:52:00,P-101,Pepsi Can,Drinks,147.07,126,114,12,16765.98,RP-006,Ravi,Working,19.4,UPI,4,10,3.42,135,0
VMX-19789,VM-151,Chennai,Metro Station,16-07-2025,00:01:00,P-108,Sprite Bottle,Drinks,error,172,153,19,5826.24,RP-015,Amit,Working,11.5,UPI,2.6,59,1.04,145,0
VMX-19790,VM-161,Delhi,Mall,17-04-2025,19:41:00,P-100,Lays Classic,Snacks,50.23,73,61,12,3064.03,RP-010,Kiran,Maintenance,17.2,UPI,2.8,93,1.95,453,1
VMX-19791,VM-062,Mumbai,College,08-04-2025,04:21:00,P-100,Lays Classic,Snacks,147.53,84,75,9,11064.75,RP-014,Anita,Working,16.3,Cash,2.6,37,4.23,385,1
